city_name,date,confirmed_cases,death_cases
Gyeongsangnam,2021-08-02,7372.0,22.0
Gyeongsangnam,2021-08-03,7444.0,23.0
Gyeongsangnam,2021-08-04,7558.0,23.0
Gyeongsangnam,2021-08-05,15280.0,46.0
Gyeongsangnam,2021-08-06,7738.0,23.0
Gyeongsangnam,2021-08-07,7869.0,23.0
Gyeongsangnam,2021-08-08,7986.0,23.0
Gyeongsangnam,2021-08-09,8074.0,23.0
Gyeongsangnam,2021-08-10,8184.0,23.0
Gyeongsangnam,2021-08-11,8325.0,23.0
Gyeongsangnam,2021-08-12,8435.0,23.0
Gyeongsangnam,2021-08-13,8560.0,23.0
Gyeongsangnam,2021-08-14,8663.0,24.0
Gyeongsangnam,2021-08-15,8756.0,24.0
Gyeongsangnam,2021-08-16,8842.0,25.0
Gyeongsangnam,2021-08-17,8948.0,25.0
Gyeongsangnam,2021-08-18,9053.0,26.0
Gyeongsangnam,2021-08-19,9162.0,26.0
Gyeongsangnam,2021-08-20,9252.0,26.0
Gyeongsangnam,2021-08-21,9331.0,27.0
Gyeongsangnam,2021-08-22,9388.0,28.0
Gyeongsangnam,2021-08-23,9442.0,30.0
Gyeongsangnam,2021-08-24,9511.0,30.0
Gyeongsangnam,2021-08-25,9615.0,30.0
Gyeongsangnam,2021-08-26,9683.0,30.0
Gyeongsangnam,2021-08-27,9756.0,31.0
Gyeongsangnam,2021-08-28,9809.0,31.0
Gyeongsangnam,2021-08-29,9862.0,31.0
Gyeongsangnam,2021-08-30,9924.0,31.0
Gyeongsangnam,2021-08-31,9980.0,31.0
Gyeongsangnam,2021-09-01,10033.0,31.0
Gyeongsangnam,2021-09-02,10087.0,33.0
Gyeongsangnam,2021-09-03,10138.0,34.0
Gyeongsangnam,2021-09-04,10190.0,34.0
Gyeongsangnam,2021-09-05,10242.0,34.0
Gyeongsangnam,2021-09-06,10299.0,34.0
Gyeongsangnam,2021-09-07,10386.0,34.0
Gyeongsangnam,2021-09-08,10456.0,35.0
Gyeongsangnam,2021-09-09,10533.0,36.0
Gyeongsangnam,2021-09-10,10578.0,36.0
Gyeongsangnam,2021-09-11,10616.0,36.0
Gyeongsangnam,2021-09-12,10662.0,36.0
Gyeongsangnam,2021-09-13,10685.0,36.0
Gyeongsangnam,2021-09-14,10707.0,36.0
Gyeongsangnam,2021-09-15,10735.0,36.0
Gyeongsangnam,2021-09-16,10768.0,36.0
Gyeongsangnam,2021-09-17,10803.0,36.0
Gyeongsangnam,2021-09-18,10846.0,36.0
Gyeongsangnam,2021-09-19,10868.0,36.0
Gyeongsangnam,2021-09-20,10900.0,36.0
Gyeongsangnam,2021-09-21,10926.0,36.0
Gyeongsangnam,2021-09-22,10955.0,36.0
Gyeongsangnam,2021-09-23,10983.0,36.0
Gyeongsangnam,2021-09-24,11021.0,36.0
Gyeongsangnam,2021-09-25,11068.0,36.0
Gyeongsangnam,2021-09-26,11141.0,36.0
Gyeongsangnam,2021-09-27,11242.0,36.0
Gyeongsangnam,2021-09-28,11309.0,36.0
Gyeongsangnam,2021-09-29,11393.0,37.0
Gyeongsangnam,2021-09-30,11461.0,37.0
Gyeongsangnam,2021-10-01,11529.0,37.0
Gyeongsangnam,2021-10-02,11637.0,37.0
Gyeongsangnam,2021-10-03,11702.0,37.0
Gyeongsangnam,2021-10-04,11749.0,37.0
Gyeongsangnam,2021-10-05,11819.0,37.0
Gyeongsangnam,2021-10-06,11939.0,37.0
Gyeongsangnam,2021-10-07,12035.0,37.0
Gyeongsangnam,2021-10-08,12090.0,37.0
Gyeongsangnam,2021-10-09,12163.0,37.0
Gyeongsangnam,2021-10-10,12202.0,37.0
Gyeongsangnam,2021-10-11,12236.0,37.0
Gyeongsangnam,2021-10-12,12253.0,37.0
Gyeongsangnam,2021-10-13,12283.0,38.0
Gyeongsangnam,2021-10-14,12318.0,38.0
Gyeongsangnam,2021-10-15,12331.0,38.0
Gyeongsangnam,2021-10-16,12348.0,38.0
Gyeongsangnam,2021-10-17,12378.0,38.0
Gyeongsangnam,2021-10-18,12407.0,39.0
Gyeongsangnam,2021-10-19,12427.0,39.0
Gyeongsangnam,2021-10-20,12460.0,39.0
Gyeongsangnam,2021-10-21,12480.0,39.0
Gyeongsangnam,2021-10-22,12514.0,39.0
Gyeongsangnam,2021-10-23,12586.0,40.0
Gyeongsangnam,2021-10-24,12613.0,40.0
Gyeongsangnam,2021-10-25,12631.0,40.0
Gyeongsangnam,2021-10-26,12660.0,40.0
Gyeongsangnam,2021-10-27,12705.0,40.0
Gyeongsangnam,2021-10-28,12740.0,40.0
Gyeongsangnam,2021-10-29,12774.0,40.0
Gyeongsangnam,2021-10-30,12947.0,40.0
Gyeongsangnam,2021-10-31,13008.0,41.0
Gyeongsangnam,2021-11-01,13058.0,41.0
Gyeongsangnam,2021-11-02,13112.0,41.0
Gyeongsangnam,2021-11-03,26440.0,83.0
Gyeongsangnam,2021-11-04,13256.0,43.0
Gyeongsangnam,2021-11-05,13289.0,44.0
Gyeongsangnam,2021-11-06,13362.0,44.0
Gyeongsangnam,2021-11-07,13408.0,44.0
Gyeongsangnam,2021-11-08,13448.0,44.0
Gyeongsangnam,2021-11-09,13525.0,44.0
Gyeongsangnam,2021-11-10,13585.0,44.0
Gyeongsangnam,2021-11-11,13661.0,44.0
Gyeongsangnam,2021-11-12,13729.0,44.0
Gyeongsangnam,2021-11-13,13770.0,44.0
Gyeongsangnam,2021-11-14,13814.0,45.0
Gyeongsangnam,2021-11-15,13860.0,45.0
Gyeongsangnam,2021-11-16,13905.0,46.0
Gyeongsangnam,2021-11-17,13971.0,46.0
Gyeongsangnam,2021-11-18,14069.0,46.0
Gyeongsangnam,2021-11-19,14147.0,47.0
Gyeongsangnam,2021-11-20,14226.0,47.0
Gyeongsangnam,2021-11-21,14302.0,47.0
Gyeongsangnam,2021-11-22,14367.0,48.0
Gyeongsangnam,2021-11-23,14447.0,50.0
Gyeongsangnam,2021-11-24,14534.0,50.0
Gyeongsangnam,2021-11-25,14608.0,52.0
Gyeongsangnam,2021-11-26,14694.0,52.0
Gyeongsangnam,2021-11-27,14781.0,52.0
Gyeongsangnam,2021-11-28,14870.0,56.0
Gyeongsangnam,2021-11-29,14955.0,56.0
Gyeongsangnam,2021-11-30,15015.0,56.0
Gyeongsangnam,2021-12-01,15142.0,56.0
Gyeongsangnam,2021-12-02,15236.0,56.0
Gyeongsangnam,2021-12-03,15335.0,56.0
Gyeongsangnam,2021-12-04,15449.0,58.0
Gyeongsangnam,2021-12-05,15586.0,62.0
Gyeongsangnam,2021-12-06,15707.0,62.0
Gyeongsangnam,2021-12-07,15836.0,63.0
Gyeongsangnam,2021-12-08,15992.0,63.0
Gyeongsangnam,2021-12-09,16185.0,63.0
Gyeongsangnam,2021-12-10,16391.0,64.0
Gyeongsangnam,2021-12-11,16584.0,64.0
Gyeongsangnam,2021-12-12,16782.0,65.0
Gyeongsangnam,2021-12-13,17000.0,65.0
Gyeongsangnam,2021-12-14,17181.0,66.0
Gyeongsangnam,2021-12-15,17376.0,66.0
Gyeongsangnam,2021-12-16,17575.0,67.0
Gyeongsangnam,2021-12-17,17746.0,67.0
Gyeongsangnam,2021-12-18,17957.0,67.0
Gyeongsangnam,2021-12-19,18172.0,70.0
Gyeongsangnam,2021-12-20,18328.0,74.0
Gyeongsangnam,2021-12-21,18512.0,76.0
Gyeongsangnam,2021-12-22,18764.0,77.0
Gyeongsangnam,2021-12-23,18965.0,79.0
Gyeongsangnam,2021-12-24,19195.0,81.0
Gyeongsangnam,2021-12-25,19408.0,82.0
Gyeongsangnam,2021-12-26,19609.0,85.0
Gyeongsangnam,2021-12-27,19809.0,85.0
Gyeongsangnam,2021-12-28,19985.0,85.0
Gyeongsangnam,2021-12-29,20250.0,85.0
Gyeongsangnam,2021-12-30,20447.0,87.0
Gyeongsangnam,2021-12-31,20678.0,91.0
Gyeongsangnam,2022-01-01,20840.0,92.0
Gyeongsangnam,2022-01-02,20981.0,92.0
Gyeongsangnam,2022-01-03,21113.0,95.0
Gyeongsangnam,2022-01-04,21229.0,97.0
Gyeongsangnam,2022-01-05,21343.0,98.0
Gyeongsangnam,2022-01-06,21446.0,99.0
Gyeongsangnam,2022-01-07,21548.0,102.0
Gyeongsangnam,2022-01-08,21648.0,104.0
Gyeongsangnam,2022-01-09,21746.0,107.0
Gyeongsangnam,2022-01-10,21826.0,109.0
Gyeongsangnam,2022-01-11,21918.0,109.0
Gyeongsangnam,2022-01-12,22037.0,112.0
Gyeongsangnam,2022-01-13,22152.0,112.0
Gyeongsangnam,2022-01-14,22278.0,113.0
Gyeongsangnam,2022-01-15,22394.0,113.0
Gyeongsangnam,2022-01-16,22517.0,114.0
Gyeongsangnam,2022-01-17,22636.0,114.0
Gyeongsangnam,2022-01-18,22778.0,114.0
Gyeongsangnam,2022-01-19,22979.0,114.0
Gyeongsangnam,2022-01-20,23203.0,114.0
Gyeongsangnam,2022-01-21,23391.0,114.0
Gyeongsangnam,2022-01-22,23610.0,116.0
Gyeongsangnam,2022-01-23,23836.0,116.0
Gyeongsangnam,2022-01-24,24070.0,117.0
Gyeongsangnam,2022-01-25,24414.0,117.0
Gyeongsangnam,2022-01-26,24956.0,118.0
Gyeongsangnam,2022-01-27,25616.0,118.0
Gyeongsangnam,2022-01-28,26219.0,118.0
Gyeongsangnam,2022-01-29,26916.0,118.0
Gyeongsangnam,2022-01-30,27545.0,118.0
Gyeongsangnam,2022-01-31,28299.0,118.0
Gyeongsangnam,2022-02-01,29156.0,118.0
Gyeongsangnam,2022-02-02,30057.0,118.0
Gyeongsangnam,2022-02-03,30967.0,119.0
Gyeongsangnam,2022-02-04,32031.0,120.0
Gyeongsangnam,2022-02-05,33514.0,120.0
Gyeongsangnam,2022-02-06,35277.0,121.0
Gyeongsangnam,2022-02-07,36949.0,121.0
Gyeongsangnam,2022-02-08,38851.0,122.0
Gyeongsangnam,2022-02-09,40797.0,123.0
Gyeongsangnam,2022-02-10,43138.0,124.0
Gyeongsangnam,2022-02-11,45330.0,125.0
Gyeongsangnam,2022-02-12,47026.0,126.0
Gyeongsangnam,2022-02-13,49691.0,126.0
Gyeongsangnam,2022-02-14,52497.0,126.0
Gyeongsangnam,2022-02-15,55268.0,126.0
Gyeongsangnam,2022-02-16,59716.0,126.0
Gyeongsangnam,2022-02-17,64197.0,127.0
Gyeongsangnam,2022-02-18,68819.0,128.0
Gyeongsangnam,2022-02-19,73236.0,130.0
Gyeongsangnam,2022-02-20,78329.0,132.0
Gyeongsangnam,2022-02-21,83372.0,132.0
Gyeongsangnam,2022-02-22,88211.0,133.0
Gyeongsangnam,2022-02-23,96234.0,136.0
Gyeongsangnam,2022-02-24,105449.0,138.0
Gyeongsangnam,2022-02-25,114348.0,140.0
Gyeongsangnam,2022-02-26,122993.0,144.0
Gyeongsangnam,2022-02-27,132240.0,144.0
Gyeongsangnam,2022-02-28,140653.0,148.0
Gyeongsangnam,2022-03-01,148684.0,153.0
Gyeongsangnam,2022-03-02,161884.0,158.0
Gyeongsangnam,2022-03-03,173828.0,174.0
Gyeongsangnam,2022-03-04,189827.0,182.0
Gyeongsangnam,2022-03-05,204982.0,190.0
Gyeongsangnam,2022-03-06,219407.0,201.0
Gyeongsangnam,2022-03-07,232857.0,206.0
Gyeongsangnam,2022-03-08,246887.0,221.0
Gyeongsangnam,2022-03-09,268893.0,225.0
Gyeongsangnam,2022-03-10,288305.0,233.0
Gyeongsangnam,2022-03-11,619462.0,476.0
Gyeongsangnam,2022-03-12,334012.0,257.0
Gyeongsangnam,2022-03-13,360110.0,271.0
Gyeongsangnam,2022-03-14,383877.0,280.0
Gyeongsangnam,2022-03-15,407816.0,305.0
Gyeongsangnam,2022-03-16,429712.0,324.0
Gyeongsangnam,2022-03-17,474251.0,350.0
Gyeongsangnam,2022-03-18,497988.0,373.0
Gyeongsangnam,2022-03-19,520713.0,388.0
Gyeongsangnam,2022-03-20,545049.0,414.0
Gyeongsangnam,2022-03-21,557019.0,438.0
Gyeongsangnam,2022-03-22,1163418.0,954.0
Gyeongsangnam,2022-03-23,613890.0,500.0
Gyeongsangnam,2022-03-24,638957.0,543.0
Gyeongsangnam,2022-03-25,1321238.0,1158.0
Gyeongsangnam,2022-03-26,683298.0,602.0
Gyeongsangnam,2022-03-27,703851.0,620.0
Gyeongsangnam,2022-03-28,715474.0,637.0
Gyeongsangnam,2022-03-29,737964.0,659.0
Gyeongsangnam,2022-03-30,765685.0,1378.0
Gyeongsangnam,2022-03-31,784309.0,732.0
Gyeongsangnam,2022-04-01,801564.0,758.0
Gyeongsangnam,2022-04-02,817499.0,787.0
Gyeongsangnam,2022-04-03,832621.0,808.0
Gyeongsangnam,2022-04-04,1680012.0,1660.0
Gyeongsangnam,2022-04-05,856190.0,849.0
Gyeongsangnam,2022-04-06,873370.0,875.0
Gyeongsangnam,2022-04-07,886836.0,909.0
Gyeongsangnam,2022-04-08,899024.0,925.0
Gyeongsangnam,2022-04-09,909877.0,952.0
Gyeongsangnam,2022-04-10,920057.0,965.0
Gyeongsangnam,2022-04-11,925139.0,984.0
Gyeongsangnam,2022-04-12,937699.0,998.0
Gyeongsangnam,2022-04-13,949038.0,1010.0
Gyeongsangnam,2022-04-14,957801.0,1027.0
Gyeongsangnam,2022-04-15,964908.0,1042.0
Gyeongsangnam,2022-04-16,971262.0,1058.0
Gyeongsangnam,2022-04-17,976778.0,1067.0
Gyeongsangnam,2022-04-18,979142.0,1073.0
Gyeongsangnam,2022-04-19,986249.0,1081.0
Gyeongsangnam,2022-04-20,992582.0,1096.0
Gyeongsangnam,2022-04-21,998152.0,1109.0
Gyeongsangnam,2022-04-22,1002777.0,1121.0
Gyeongsangnam,2022-04-23,1007087.0,1125.0
Gyeongsangnam,2022-04-24,1010954.0,1130.0
Gyeongsangnam,2022-04-25,1012927.0,1134.0
Gyeongsangnam,2022-04-26,1018107.0,1134.0
Gyeongsangnam,2022-04-27,1022759.0,1148.0
Gyeongsangnam,2022-04-28,1026487.0,1159.0
Gyeongsangnam,2022-04-29,1029726.0,1167.0
Gyeongsangnam,2022-04-30,1032443.0,1171.0
Gyeongsangnam,2022-05-01,1034929.0,1173.0
Gyeongsangnam,2022-05-02,1036114.0,1177.0
Gyeongsangnam,2022-05-03,1039734.0,1181.0
Gyeongsangnam,2022-05-04,1042825.0,1183.0
Gyeongsangnam,2022-05-05,1045432.0,1186.0
Gyeongsangnam,2022-05-06,1047085.0,1189.0
Gyeongsangnam,2022-05-07,1049602.0,1191.0
Gyeongsangnam,2022-05-08,1052384.0,1191.0
Gyeongsangnam,2022-05-09,1053759.0,1194.0
Gyeongsangnam,2022-05-10,1057078.0,1198.0
Gyeongsangnam,2022-05-11,1059870.0,1198.0
Gyeongsangnam,2022-05-12,1062127.0,1201.0
Gyeongsangnam,2022-05-13,1064209.0,1205.0
Gyeongsangnam,2022-05-14,1066168.0,1205.0
Gyeongsangnam,2022-05-15,1067902.0,1206.0
Gyeongsangnam,2022-05-16,1068682.0,1207.0
Gyeongsangnam,2022-05-17,1070963.0,1208.0
Gyeongsangnam,2022-05-18,1072890.0,1210.0
Gyeongsangnam,2022-05-19,1074646.0,1213.0
Gyeongsangnam,2022-05-20,1076155.0,1215.0
Gyeongsangnam,2022-05-21,1077670.0,1215.0
Gyeongsangnam,2022-05-22,1078942.0,1218.0
Gyeongsangnam,2022-05-23,1079496.0,1220.0
Gyeongsangnam,2022-05-24,1081325.0,1223.0
Gyeongsangnam,2022-05-25,1082802.0,1224.0
Gyeongsangnam,2022-05-26,1084070.0,1228.0
Gyeongsangnam,2022-05-27,1085169.0,1233.0
Gyeongsangnam,2022-05-28,1086105.0,1240.0
Gyeongsangnam,2022-05-29,1086922.0,1241.0
Gyeongsangnam,2022-05-30,1087275.0,1243.0
Gyeongsangnam,2022-05-31,1088428.0,1244.0
Gyeongsangnam,2022-06-01,1089412.0,1244.0
Gyeongsangnam,2022-06-02,1090003.0,1244.0
Gyeongsangnam,2022-06-03,1090829.0,1245.0
Gyeongsangnam,2022-06-04,1091517.0,1246.0
Gyeongsangnam,2022-06-05,1092089.0,1248.0
Gyeongsangnam,2022-06-06,1092357.0,1249.0
Gyeongsangnam,2022-06-07,1092766.0,1249.0
Gyeongsangnam,2022-06-08,1093512.0,1250.0
Gyeongsangnam,2022-06-09,1094209.0,1251.0
Gyeongsangnam,2022-06-10,1094759.0,1251.0
Gyeongsangnam,2022-06-11,1095230.0,1252.0
Gyeongsangnam,2022-06-12,1095670.0,1253.0
Gyeongsangnam,2022-06-13,1095865.0,1255.0
Gyeongsangnam,2022-06-14,1096482.0,1255.0
Gyeongsangnam,2022-06-15,1097019.0,1255.0
Gyeongsangnam,2022-06-16,1097460.0,1255.0
Gyeongsangnam,2022-06-17,1097982.0,1255.0
Gyeongsangnam,2022-06-18,1098462.0,1256.0
Gyeongsangnam,2022-06-19,1098836.0,1256.0
Gyeongsangnam,2022-06-20,2198060.0,2512.0
Gyeongsangnam,2022-06-21,1099607.0,1256.0
Gyeongsangnam,2022-06-22,1100146.0,1257.0
Gyeongsangnam,2022-06-23,1100613.0,1256.0
Gyeongsangnam,2022-06-24,1101012.0,1256.0
Gyeongsangnam,2022-06-25,1101417.0,1258.0
Gyeongsangnam,2022-06-26,1101758.0,1258.0
Gyeongsangnam,2022-06-27,1101969.0,1258.0
Gyeongsangnam,2022-06-28,1102605.0,1259.0
Gyeongsangnam,2022-06-29,1103182.0,1259.0
Gyeongsangnam,2022-06-30,1103742.0,1259.0
Gyeongsangnam,2022-07-01,1104299.0,1259.0
Gyeongsangnam,2022-07-03,1105463.0,1260.0
Gyeongsangnam,2022-07-04,1105795.0,1260.0
Gyeongsangnam,2022-07-05,1106868.0,1260.0
Gyeongsangnam,2022-07-06,1107933.0,1261.0
Gyeongsangnam,2022-07-07,1108904.0,1262.0
Gyeongsangnam,2022-07-08,1109943.0,1263.0
Gyeongsangnam,2022-07-09,1111037.0,1268.0
Gyeongsangnam,2022-07-10,1112098.0,1268.0
Gyeongsangnam,2022-07-11,1112756.0,1269.0
Gyeongsangnam,2022-07-12,1114862.0,1269.0
Gyeongsangnam,2022-07-13,1117028.0,1272.0
Gyeongsangnam,2022-07-14,1119111.0,1273.0
Gyeongsangnam,2022-07-15,1121175.0,1274.0
Gyeongsangnam,2022-07-16,1123473.0,1274.0
Gyeongsangnam,2022-07-17,1125704.0,1274.0
Gyeongsangnam,2022-07-18,1126868.0,1274.0
Gyeongsangnam,2022-07-19,1130838.0,1274.0
Gyeongsangnam,2022-07-20,1134684.0,1274.0
Gyeongsangnam,2022-07-21,1138162.0,1274.0
Gyeongsangnam,2022-07-22,1141724.0,1276.0
Gyeongsangnam,2022-07-23,1145502.0,1282.0
Gyeongsangnam,2022-07-24,1149019.0,1283.0
Gyeongsangnam,2022-07-25,1150966.0,1284.0
Gyeongsangnam,2022-07-26,1156429.0,1286.0
Gyeongsangnam,2022-07-27,1161907.0,1287.0
Gyeongsangnam,2022-07-28,1166341.0,1288.0
Gyeongsangnam,2022-07-29,1170788.0,1289.0
Gyeongsangnam,2022-07-30,1175236.0,1290.0
Gyeongsangnam,2022-07-31,1179209.0,1290.0
Gyeongsangnam,2022-08-02,1187466.0,1291.0
Gyeongsangnam,2022-08-03,1193844.0,1293.0
Gyeongsangnam,2022-08-04,1199658.0,1295.0
Gyeongsangnam,2022-08-05,1206040.0,1298.0
Gyeongsangnam,2022-08-06,1212800.0,1302.0
Gyeongsangnam,2022-08-07,1219536.0,1305.0
Gyeongsangnam,2022-08-08,1222584.0,1307.0
Gyeongsangnam,2022-08-09,1232021.0,1308.0
Gyeongsangnam,2022-08-10,1240906.0,1310.0
Gyeongsangnam,2022-08-11,1249116.0,1314.0
Gyeongsangnam,2022-08-12,1256882.0,1316.0
Gyeongsangnam,2022-08-13,1264644.0,1319.0
Gyeongsangnam,2022-08-14,1272359.0,1322.0
Gyeongsangnam,2022-08-15,1276294.0,1326.0
Gyeongsangnam,2022-08-16,1281863.0,1328.0
Gyeongsangnam,2022-08-17,1294584.0,1330.0
Gyeongsangnam,2022-08-18,1306213.0,1335.0
Gyeongsangnam,2022-08-19,1315702.0,1340.0
Gyeongsangnam,2022-08-20,1324538.0,1347.0
Gyeongsangnam,2022-08-21,1332140.0,1351.0
Gyeongsangnam,2022-08-22,1335928.0,1357.0
Gyeongsangnam,2022-08-23,1346243.0,1359.0
Gyeongsangnam,2022-08-24,1355853.0,1364.0
Gyeongsangnam,2022-08-25,2727670.0,2738.0
Gyeongsangnam,2022-08-26,1370681.0,1376.0
Gyeongsangnam,2022-08-27,1377591.0,1382.0
Gyeongsangnam,2022-08-28,1383728.0,1383.0
Gyeongsangnam,2022-08-29,1386300.0,1391.0
Gyeongsangnam,2022-08-30,1394061.0,1395.0
Gyeongsangnam,2022-08-31,1400836.0,1401.0
Gyeongsangnam,2022-09-01,1406209.0,1410.0
Gyeongsangnam,2022-09-02,1411572.0,1413.0
Gyeongsangnam,2022-09-03,1416549.0,1416.0
Gyeongsangnam,2022-09-04,1421157.0,1420.0
Gyeongsangnam,2022-09-05,1423583.0,1423.0
Gyeongsangnam,2022-09-06,1429999.0,1428.0
Gyeongsangnam,2022-09-07,1435235.0,1435.0
Gyeongsangnam,2022-09-08,1439985.0,1438.0
Gyeongsangnam,2022-09-09,1444569.0,1443.0
Gyeongsangnam,2022-09-10,1447560.0,1448.0
Gyeongsangnam,2022-09-11,1449378.0,1450.0
Gyeongsangnam,2022-09-12,1451815.0,1453.0
Gyeongsangnam,2022-09-13,1455593.0,1457.0
Gyeongsangnam,2022-09-14,1461477.0,1465.0
Gyeongsangnam,2022-09-15,1466111.0,1471.0
Gyeongsangnam,2022-09-16,1469228.0,1475.0
Gyeongsangnam,2022-09-17,1471848.0,1478.0
Gyeongsangnam,2022-09-18,1474098.0,1480.0
Gyeongsangnam,2022-09-19,1475124.0,1480.0
Gyeongsangnam,2022-09-20,1477989.0,1482.0
Gyeongsangnam,2022-09-21,1480290.0,1485.0
Gyeongsangnam,2022-09-22,1482273.0,1486.0
Gyeongsangnam,2022-09-23,1483914.0,1488.0
Gyeongsangnam,2022-09-27,1490170.0,1492.0
Gyeongsangnam,2022-09-28,1492110.0,1492.0
Gyeongsangnam,2022-09-29,1493850.0,1493.0
Gyeongsangnam,2022-09-30,1495375.0,1493.0
Gyeongsangnam,2022-10-04,1499935.0,1501.0
Gyeongsangnam,2022-10-05,1501879.0,1501.0
Gyeongsangnam,2022-10-06,1503445.0,1502.0
Gyeongsangnam,2022-10-07,1504672.0,1504.0
Gyeongsangnam,2022-10-08,1505729.0,1511.0
Gyeongsangnam,2022-10-09,1506836.0,1512.0
Gyeongsangnam,2022-10-10,1507245.0,1514.0
Gyeongsangnam,2022-10-11,1508160.0,1514.0
Gyeongsangnam,2022-10-12,1509704.0,1515.0
Gyeongsangnam,2022-10-13,1511120.0,1516.0
Gyeongsangnam,2022-10-14,1512309.0,1516.0
Gyeongsangnam,2022-10-15,1513401.0,1516.0
Gyeongsangnam,2022-10-16,1514438.0,1518.0
Gyeongsangnam,2022-10-17,3030020.0,3036.0
Gyeongsangnam,2022-10-18,1516621.0,1518.0
Gyeongsangnam,2022-10-19,1518059.0,1520.0
Gyeongsangnam,2022-10-20,1519178.0,1520.0
Gyeongsangnam,2022-10-21,1520293.0,1521.0
Gyeongsangnam,2022-10-22,1521515.0,1521.0
Gyeongsangnam,2022-10-23,1522798.0,1522.0
Gyeongsangnam,2022-10-24,1523443.0,1523.0
Gyeongsangnam,2022-10-25,1525475.0,1526.0
Gyeongsangnam,2022-10-26,1527359.0,1527.0
Gyeongsangnam,2022-10-27,1529013.0,1530.0
Gyeongsangnam,2022-10-28,1530671.0,1530.0
Gyeongsangnam,2022-10-29,1532337.0,1534.0
Gyeongsangnam,2022-10-30,1533890.0,1535.0
Gyeongsangnam,2022-10-31,3068566.0,3071.0
Gyeongsangnam,2022-11-01,1537284.0,1537.0
Gyeongsangnam,2022-11-02,1539651.0,1539.0
Gyeongsangnam,2022-11-03,1541784.0,1545.0
Gyeongsangnam,2022-11-04,1543700.0,1546.0
Gyeongsangnam,2022-11-05,1545558.0,1548.0
Gyeongsangnam,2022-11-06,1547253.0,1550.0
Gyeongsangnam,2022-11-07,1547991.0,1550.0
Gyeongsangnam,2022-11-08,1550678.0,1551.0
Gyeongsangnam,2022-11-09,1553509.0,1552.0
Gyeongsangnam,2022-11-10,1556055.0,1556.0
Gyeongsangnam,2022-11-11,1558578.0,1558.0
Gyeongsangnam,2022-11-12,1561247.0,1558.0
Gyeongsangnam,2022-11-13,1563568.0,1562.0
Gyeongsangnam,2022-11-14,1564847.0,1562.0
Gyeongsangnam,2022-11-15,1568749.0,1562.0
Gyeongsangnam,2022-11-16,1572161.0,1566.0
Gyeongsangnam,2022-11-17,1574941.0,1571.0
Gyeongsangnam,2022-11-18,1577395.0,1575.0
Gyeongsangnam,2022-11-19,1580024.0,1581.0
Gyeongsangnam,2022-11-20,1582510.0,1582.0
Gyeongsangnam,2022-11-21,1583640.0,1584.0
Gyeongsangnam,2022-11-22,1587670.0,1589.0
Gyeongsangnam,2022-11-23,1591486.0,1595.0
Gyeongsangnam,2022-11-24,1594837.0,1597.0
Gyeongsangnam,2022-11-25,1597752.0,1598.0
Gyeongsangnam,2022-11-26,1600592.0,1601.0
Gyeongsangnam,2022-11-27,1603164.0,1601.0
Gyeongsangnam,2022-11-28,1604424.0,1606.0
Gyeongsangnam,2022-11-29,1608354.0,1607.0
Gyeongsangnam,2022-11-30,1612163.0,1610.0
Gyeongsangnam,2022-12-01,1615347.0,1616.0
Gyeongsangnam,2022-12-02,1618087.0,1620.0
Gyeongsangnam,2022-12-03,1620811.0,1621.0
Gyeongsangnam,2022-12-04,1623266.0,1627.0
Gyeongsangnam,2022-12-05,1624441.0,1631.0
Gyeongsangnam,2022-12-06,1628656.0,1632.0
Gyeongsangnam,2022-12-07,1632820.0,1635.0
Gyeongsangnam,2022-12-08,1636415.0,1640.0
Gyeongsangnam,2022-12-09,1639822.0,1649.0
Gyeongsangnam,2022-12-10,1643576.0,1651.0
Gyeongsangnam,2022-12-11,1646832.0,1656.0
Gyeongsangnam,2022-12-12,1648308.0,1659.0
Gyeongsangnam,2022-12-13,1653612.0,1660.0
Gyeongsangnam,2022-12-14,1658783.0,1661.0
Gyeongsangnam,2022-12-15,1663183.0,1663.0
Gyeongsangnam,2022-12-16,1667327.0,1671.0
Gyeongsangnam,2022-12-17,1671628.0,1676.0
Gyeongsangnam,2022-12-18,1675225.0,1679.0
Gyeongsangnam,2022-12-19,1676901.0,1680.0
Gyeongsangnam,2022-12-20,1682369.0,1684.0
Gyeongsangnam,2022-12-21,1688385.0,1692.0
Gyeongsangnam,2022-12-22,1693109.0,1699.0
Gyeongsangnam,2022-12-23,1697663.0,1703.0
Gyeongsangnam,2022-12-24,1702123.0,1711.0
Gyeongsangnam,2022-12-25,1705862.0,1718.0
Gyeongsangnam,2022-12-26,1707847.0,1719.0
Gyeongsangnam,2022-12-27,1713421.0,1723.0
Gyeongsangnam,2022-12-28,1719605.0,1732.0
Gyeongsangnam,2022-12-29,1724270.0,1738.0
Gyeongsangnam,2022-12-30,1728685.0,1743.0
Gyeongsangnam,2022-12-31,1733021.0,1749.0
Gyeongsangnam,2023-01-01,1736948.0,1754.0
Gyeongsangnam,2023-01-02,1738496.0,1755.0
Gyeongsangnam,2023-01-03,1743649.0,1758.0
Gyeongsangnam,2023-01-04,1749019.0,1763.0
Gyeongsangnam,2023-01-05,1753425.0,1776.0
Gyeongsangnam,2023-01-06,1757104.0,1780.0
Gyeongsangnam,2023-01-07,1760649.0,1782.0
Gyeongsangnam,2023-01-08,1763708.0,1785.0
